,duichanghao,hang,lie,x,y
754,3,3,14,8547.8,-9972.2
755,3,3,15,9180.7,-9972.2
756,3,3,16,9813.6,-9972.2
757,3,3,17,10446.5,-9972.2
758,3,3,18,11079.4,-9972.2
759,3,3,19,11712.3,-9972.2
760,3,3,20,12345.2,-9972.2
761,3,3,21,12978.1,-9972.2
762,3,3,22,13611,-9972.2
763,3,3,23,14243.9,-9972.2
764,3,3,24,14876.8,-9972.2
765,3,3,25,15509.7,-9972.2
766,3,3,26,16142.6,-9972.2
767,3,3,27,16775.5,-9972.2
768,3,3,28,17408.4,-9972.2
769,3,3,29,18041.3,-9972.2
770,3,3,30,18674.2,-9972.2
771,3,3,31,19307.1,-9972.2
772,3,3,32,19940,-9972.2
773,3,3,33,20572.9,-9972.2
774,3,3,34,21205.8,-9972.2
775,3,3,35,21838.7,-9972.2
776,3,3,36,22471.6,-9972.2
777,3,3,37,23104.5,-9972.2
778,3,4,1,320.3,-10251.2
779,3,4,2,953.2,-10251.2
780,3,4,3,1586.1,-10251.2
781,3,4,4,2219,-10251.2
782,3,4,5,2851.9,-10251.2
783,3,4,6,3484.8,-10251.2
784,3,4,7,4117.7,-10251.2
785,3,4,8,4750.6,-10251.2
786,3,4,9,5383.5,-10251.2
787,3,4,10,6016.4,-10251.2
788,3,4,11,6649.3,-10251.2
789,3,4,12,7282.2,-10251.2
790,3,4,13,7915.1,-10251.2
791,3,4,14,8548,-10251.2
792,3,4,15,9180.9,-10251.2
793,3,4,16,9813.8,-10251.2
794,3,4,17,10446.7,-10251.2
795,3,4,18,11079.6,-10251.2
796,3,4,19,11712.5,-10251.2
797,3,4,20,12345.4,-10251.2
798,3,4,21,12978.3,-10251.2
799,3,4,22,13611.2,-10251.2
800,3,4,23,14244.1,-10251.2
801,3,4,24,14877,-10251.2
802,3,4,25,15509.9,-10251.2
803,3,4,26,16142.8,-10251.2
804,3,4,27,16775.7,-10251.2
805,3,4,28,17408.6,-10251.2
806,3,4,29,18041.5,-10251.2
807,3,4,30,18674.4,-10251.2
808,3,4,31,19307.3,-10251.2
809,3,4,32,19940.2,-10251.2
810,3,4,33,20573.1,-10251.2
811,3,4,34,21206,-10251.2
812,3,4,35,21838.9,-10251.2
813,3,4,36,22471.8,-10251.2
814,3,4,37,23104.7,-10251.2
815,3,5,1,320.5,-10530.2
816,3,5,2,953.4,-10530.2
817,3,5,3,1586.3,-10530.2
818,3,5,4,2219.2,-10530.2
819,3,5,5,2852.1,-10530.2
820,3,5,6,3485,-10530.2
821,3,5,7,4117.9,-10530.2
822,3,5,8,4750.8,-10530.2
823,3,5,9,5383.7,-10530.2
824,3,5,10,6016.6,-10530.2
825,3,5,11,6649.5,-10530.2
826,3,5,12,7282.4,-10530.2
827,3,5,13,7915.3,-10530.2
828,3,5,14,8548.2,-10530.2
829,3,5,15,9181.1,-10530.2
830,3,5,16,9814,-10530.2
831,3,5,17,10446.9,-10530.2
832,3,5,18,11079.8,-10530.2
833,3,5,19,11712.7,-10530.2
834,3,5,20,12345.6,-10530.2
835,3,5,21,12978.5,-10530.2
836,3,5,22,13611.4,-10530.2
837,3,5,23,14244.3,-10530.2
838,3,5,24,14877.2,-10530.2
839,3,5,25,15510.1,-10530.2
840,3,5,26,16143,-10530.2
841,3,5,27,16775.9,-10530.2
842,3,5,28,17408.8,-10530.2
843,3,5,29,18041.7,-10530.2
844,3,5,30,18674.6,-10530.2
845,3,5,31,19307.5,-10530.2
846,3,5,32,19940.4,-10530.2
847,3,5,33,20573.3,-10530.2
848,3,5,34,21206.2,-10530.2
849,3,5,35,21839.1,-10530.2
850,3,5,36,22472,-10530.2
851,3,5,37,23104.9,-10530.2
852,3,6,1,320.7,-10809.2
853,3,6,2,953.6,-10809.2
854,3,6,3,1586.5,-10809.2
855,3,6,4,2219.4,-10809.2
856,3,6,5,2852.3,-10809.2
857,3,6,6,3485.2,-10809.2
858,3,6,7,4118.1,-10809.2
859,3,6,8,4751,-10809.2
860,3,6,9,5383.9,-10809.2
861,3,6,10,6016.8,-10809.2
862,3,6,11,6649.7,-10809.2
863,3,6,12,7282.6,-10809.2
864,3,6,13,7915.5,-10809.2
865,3,6,14,8548.4,-10809.2
866,3,6,15,9181.3,-10809.2
867,3,6,16,9814.2,-10809.2
868,3,6,17,10447.1,-10809.2
869,3,6,18,11080,-10809.2
870,3,6,19,11712.9,-10809.2
871,3,6,20,12345.8,-10809.2
872,3,6,21,12978.7,-10809.2
873,3,6,22,13611.6,-10809.2
874,3,6,23,14244.5,-10809.2
875,3,6,24,14877.4,-10809.2
876,3,6,25,15510.3,-10809.2
877,3,6,26,16143.2,-10809.2
878,3,6,27,16776.1,-10809.2
879,3,6,28,17409,-10809.2
880,3,6,29,18041.9,-10809.2
881,3,6,30,18674.8,-10809.2
882,3,6,31,19307.7,-10809.2
883,3,6,32,19940.6,-10809.2
884,3,6,33,20573.5,-10809.2
885,3,6,34,21206.4,-10809.2
886,3,6,35,21839.3,-10809.2
887,3,6,36,22472.2,-10809.2
888,3,6,37,23105.1,-10809.2
889,4,1,1,319.6,-11805.9
890,4,1,2,952.5,-11805.9
891,4,1,3,1585.4,-11805.9
892,4,1,4,2218.3,-11805.9
893,4,1,5,2851.2,-11805.9
894,4,1,6,3484.1,-11805.9
895,4,1,7,4117,-11805.9
896,4,1,8,4749.9,-11805.9
897,4,1,9,5382.8,-11805.9
898,4,1,10,6015.7,-11805.9
899,4,1,11,6648.6,-11805.9
900,4,1,12,7281.5,-11805.9
901,4,1,13,7914.4,-11805.9
902,4,1,14,8547.3,-11805.9
903,4,1,15,9180.2,-11805.9
904,4,1,16,9813.1,-11805.9
905,4,1,17,10446,-11805.9
906,4,1,18,11078.9,-11805.9
907,4,1,19,11711.8,-11805.9
908,4,1,20,12344.7,-11805.9
909,4,1,21,12977.6,-11805.9
910,4,1,22,13610.5,-11805.9
911,4,1,23,14243.4,-11805.9
912,4,1,24,14876.3,-11805.9
913,4,1,25,15509.2,-11805.9
914,4,1,26,16142.1,-11805.9
915,4,1,27,16775,-11805.9
916,4,1,28,17407.9,-11805.9
917,4,1,29,18040.8,-11805.9
918,4,1,30,18673.7,-11805.9
919,4,1,31,19306.6,-11805.9
920,4,1,32,19939.5,-11805.9
921,4,1,33,20572.4,-11805.9
922,4,1,34,21205.3,-11805.9
923,4,1,35,21838.2,-11805.9
924,4,1,36,22471.1,-11805.9
925,4,1,37,23104,-11805.9
926,4,2,1,319.8,-12084.9
927,4,2,2,952.7,-12084.9
928,4,2,3,1585.6,-12084.9
929,4,2,4,2218.5,-12084.9
930,4,2,5,2851.4,-12084.9
931,4,2,6,3484.3,-12084.9
932,4,2,7,4117.2,-12084.9
933,4,2,8,4750.1,-12084.9
934,4,2,9,5383,-12084.9
935,4,2,10,6015.9,-12084.9
936,4,2,11,6648.8,-12084.9
937,4,2,12,7281.7,-12084.9
938,4,2,13,7914.6,-12084.9
939,4,2,14,8547.5,-12084.9
940,4,2,15,9180.4,-12084.9
941,4,2,16,9813.3,-12084.9
942,4,2,17,10446.2,-12084.9
943,4,2,18,11079.1,-12084.9
944,4,2,19,11712,-12084.9
945,4,2,20,12344.9,-12084.9
946,4,2,21,12977.8,-12084.9
947,4,2,22,13610.7,-12084.9
948,4,2,23,14243.6,-12084.9
949,4,2,24,14876.5,-12084.9
950,4,2,25,15509.4,-12084.9
951,4,2,26,16142.3,-12084.9
952,4,2,27,16775.2,-12084.9
953,4,2,28,17408.1,-12084.9
954,4,2,29,18041,-12084.9
955,4,2,30,18673.9,-12084.9
956,4,2,31,19306.8,-12084.9
957,4,2,32,19939.7,-12084.9
958,4,2,33,20572.6,-12084.9
959,4,2,34,21205.5,-12084.9
960,4,2,35,21838.4,-12084.9
961,4,2,36,22471.3,-12084.9
962,4,2,37,23104.2,-12084.9
963,4,3,1,320,-12363.9
964,4,3,2,952.9,-12363.9
965,4,3,3,1585.8,-12363.9
966,4,3,4,2218.7,-12363.9
967,4,3,5,2851.6,-12363.9
968,4,3,6,3484.5,-12363.9
969,4,3,7,4117.4,-12363.9
970,4,3,8,4750.3,-12363.9
971,4,3,9,5383.2,-12363.9
972,4,3,10,6016.1,-12363.9
973,4,3,11,6649,-12363.9
974,4,3,12,7281.9,-12363.9
975,4,3,13,7914.8,-12363.9
976,4,3,14,8547.7,-12363.9
977,4,3,15,9180.6,-12363.9
978,4,3,16,9813.5,-12363.9
979,4,3,17,10446.4,-12363.9
980,4,3,18,11079.3,-12363.9
981,4,3,19,11712.2,-12363.9
982,4,3,20,12345.1,-12363.9
983,4,3,21,12978,-12363.9
984,4,3,22,13610.9,-12363.9
985,4,3,23,14243.8,-12363.9
986,4,3,24,14876.7,-12363.9
987,4,3,25,15509.6,-12363.9
988,4,3,26,16142.5,-12363.9
989,4,3,27,16775.4,-12363.9
990,4,3,28,17408.3,-12363.9
991,4,3,29,18041.2,-12363.9
992,4,3,30,18674.1,-12363.9
993,4,3,31,19307,-12363.9
994,4,3,32,19939.9,-12363.9
995,4,3,33,20572.8,-12363.9
996,4,3,34,21205.7,-12363.9
997,4,3,35,21838.6,-12363.9
998,4,3,36,22471.5,-12363.9
999,4,3,37,23104.4,-12363.9
1000,4,4,1,320.2,-12642.9
1001,4,4,2,953.1,-12642.9
1002,4,4,3,1586,-12642.9
1003,4,4,4,2218.9,-12642.9
1004,4,4,5,2851.8,-12642.9
1005,4,4,6,3484.7,-12642.9
1006,4,4,7,4117.6,-12642.9
1007,4,4,8,4750.5,-12642.9
1008,4,4,9,5383.4,-12642.9
1009,4,4,10,6016.3,-12642.9
1010,4,4,11,6649.2,-12642.9
1011,4,4,12,7282.1,-12642.9
1012,4,4,13,7915,-12642.9
1013,4,4,14,8547.9,-12642.9
1014,4,4,15,9180.8,-12642.9
1015,4,4,16,9813.7,-12642.9
1016,4,4,17,10446.6,-12642.9
1017,4,4,18,11079.5,-12642.9
1018,4,4,19,11712.4,-12642.9
1019,4,4,20,12345.3,-12642.9
1020,4,4,21,12978.2,-12642.9
1021,4,4,22,13611.1,-12642.9
1022,4,4,23,14244,-12642.9
1023,4,4,24,14876.9,-12642.9
1024,4,4,25,15509.8,-12642.9
1025,4,4,26,16142.7,-12642.9
1026,4,4,27,16775.6,-12642.9
1027,4,4,28,17408.5,-12642.9
1028,4,4,29,18041.4,-12642.9
1029,4,4,30,18674.3,-12642.9
1030,4,4,31,19307.2,-12642.9
1031,4,4,32,19940.1,-12642.9
1032,4,4,33,20573,-12642.9
1033,4,4,34,21205.9,-12642.9
1034,4,4,35,21838.8,-12642.9
1035,4,4,36,22471.7,-12642.9
1036,4,4,37,23104.6,-12642.9
1037,4,5,1,320.4,-12921.9
1038,4,5,2,953.3,-12921.9
1039,4,5,3,1586.2,-12921.9
1040,4,5,4,2219.1,-12921.9
1041,4,5,5,2852,-12921.9
1042,4,5,6,3484.9,-12921.9
1043,4,5,7,4117.8,-12921.9
1044,4,5,8,4750.7,-12921.9
1045,4,5,9,5383.6,-12921.9
1046,4,5,10,6016.5,-12921.9
1047,4,5,11,6649.4,-12921.9
1048,4,5,12,7282.3,-12921.9
1049,4,5,13,7915.2,-12921.9
1050,4,5,14,8548.1,-12921.9
1051,4,5,15,9181,-12921.9
1052,4,5,16,9813.9,-12921.9
1053,4,5,17,10446.8,-12921.9
1054,4,5,18,11079.7,-12921.9
1055,4,5,19,11712.6,-12921.9
1056,4,5,20,12345.5,-12921.9
1057,4,5,21,12978.4,-12921.9
1058,4,5,22,13611.3,-12921.9
1059,4,5,23,14244.2,-12921.9
1060,4,5,24,14877.1,-12921.9
1061,4,5,25,15510,-12921.9
1062,4,5,26,16142.9,-12921.9
1063,4,5,27,16775.8,-12921.9
1064,4,5,28,17408.7,-12921.9
1065,4,5,29,18041.6,-12921.9
1066,4,5,30,18674.5,-12921.9
1067,4,5,31,19307.4,-12921.9
1068,4,5,32,19940.3,-12921.9
1069,4,5,33,20573.2,-12921.9
1070,4,5,34,21206.1,-12921.9
1071,4,5,35,21839,-12921.9
1072,4,5,36,22471.9,-12921.9
1073,4,5,37,23104.8,-12921.9
1074,4,6,1,320.6,-13200.9
1075,4,6,2,953.5,-13200.9
1076,4,6,3,1586.4,-13200.9
1077,4,6,4,2219.3,-13200.9
1078,4,6,5,2852.2,-13200.9
1079,4,6,6,3485.1,-13200.9
1080,4,6,7,4118,-13200.9
1081,4,6,8,4750.9,-13200.9
1082,4,6,9,5383.8,-13200.9
1083,4,6,10,6016.7,-13200.9
1084,4,6,11,6649.6,-13200.9
1085,4,6,12,7282.5,-13200.9
1086,4,6,13,7915.4,-13200.9
1087,4,6,14,8548.3,-13200.9
1088,4,6,15,9181.2,-13200.9
1089,4,6,16,9814.1,-13200.9
1090,4,6,17,10447,-13200.9
1091,4,6,18,11079.9,-13200.9
1092,4,6,19,11712.8,-13200.9
1093,4,6,20,12345.7,-13200.9
1094,4,6,21,12978.6,-13200.9
1095,4,6,22,13611.5,-13200.9
1096,4,6,23,14244.4,-13200.9
1097,4,6,24,14877.3,-13200.9
1098,4,6,25,15510.2,-13200.9
1099,4,6,26,16143.1,-13200.9
1100,4,6,27,16776,-13200.9
1101,4,6,28,17408.9,-13200.9
1102,4,6,29,18041.8,-13200.9
1103,4,6,30,18674.7,-13200.9
1104,4,6,31,19307.6,-13200.9
1105,4,6,32,19940.5,-13200.9
1106,4,6,33,20573.4,-13200.9
1107,4,6,34,21206.3,-13200.9
1108,4,6,35,21839.2,-13200.9
1109,4,6,36,22472.1,-13200.9
1110,4,6,37,23105,-13200.9
1111,5,1,1,319.7,-15055.5
1112,5,1,2,952.6,-15055.5
1113,5,1,3,1585.5,-15055.5
1114,5,1,4,2218.4,-15055.5
1115,5,1,5,2851.3,-15055.5
1116,5,1,6,3484.2,-15055.5
1117,5,1,7,4117.1,-15055.5
1118,5,1,8,4750,-15055.5
1119,5,1,9,5382.9,-15055.5
1120,5,1,10,6015.8,-15055.5
1121,5,1,11,6648.7,-15055.5
1122,5,1,12,7281.6,-15055.5
1123,5,1,13,7914.5,-15055.5
1124,5,1,14,8547.4,-15055.5
1125,5,1,15,9180.3,-15055.5
1126,5,1,16,9813.2,-15055.5
1127,5,1,17,10446.1,-15055.5
1128,5,1,18,11079,-15055.5
1129,5,1,19,11711.9,-15055.5
1130,5,1,20,12344.8,-15055.5
1131,5,1,21,12977.7,-15055.5
1132,5,1,22,13610.6,-15055.5
1133,5,1,23,14243.5,-15055.5
1134,5,1,24,14876.4,-15055.5
1135,5,1,25,15509.3,-15055.5
1136,5,1,26,16142.2,-15055.5
1137,5,1,27,16775.1,-15055.5
1138,5,1,28,17408,-15055.5
1139,5,1,29,18040.9,-15055.5
1140,5,1,30,18673.8,-15055.5
1141,5,1,31,19306.7,-15055.5
1142,5,1,32,19939.6,-15055.5
1143,5,1,33,20572.5,-15055.5
1144,5,1,34,21205.4,-15055.5
1145,5,1,35,21838.3,-15055.5
1146,5,1,36,22471.2,-15055.5
1147,5,1,37,23104.1,-15055.5
1148,5,2,1,319.9,-15334.5
1149,5,2,2,952.8,-15334.5
1150,5,2,3,1585.7,-15334.5
1151,5,2,4,2218.6,-15334.5
1152,5,2,5,2851.5,-15334.5
1153,5,2,6,3484.4,-15334.5
1154,5,2,7,4117.3,-15334.5
1155,5,2,8,4750.2,-15334.5
1156,5,2,9,5383.1,-15334.5
1157,5,2,10,6016,-15334.5
1158,5,2,11,6648.9,-15334.5
1159,5,2,12,7281.8,-15334.5
1160,5,2,13,7914.7,-15334.5
1161,5,2,14,8547.6,-15334.5
1162,5,2,15,9180.5,-15334.5
1163,5,2,16,9813.4,-15334.5
1164,5,2,17,10446.3,-15334.5
1165,5,2,18,11079.2,-15334.5
1166,5,2,19,11712.1,-15334.5
1167,5,2,20,12345,-15334.5
1168,5,2,21,12977.9,-15334.5
1169,5,2,22,13610.8,-15334.5
1170,5,2,23,14243.7,-15334.5
1171,5,2,24,14876.6,-15334.5
1172,5,2,25,15509.5,-15334.5
1173,5,2,26,16142.4,-15334.5
1174,5,2,27,16775.3,-15334.5
1175,5,2,28,17408.2,-15334.5
1176,5,2,29,18041.1,-15334.5
1177,5,2,30,18674,-15334.5
1178,5,2,31,19306.9,-15334.5
1179,5,2,32,19939.8,-15334.5
1180,5,2,33,20572.7,-15334.5
1181,5,2,34,21205.6,-15334.5
1182,5,2,35,21838.5,-15334.5
1183,5,2,36,22471.4,-15334.5
1184,5,2,37,23104.3,-15334.5
1185,5,3,1,320.1,-15613.5
1186,5,3,2,953,-15613.5
1187,5,3,3,1585.9,-15613.5
1188,5,3,4,2218.8,-15613.5
1189,5,3,5,2851.7,-15613.5
1190,5,3,6,3484.6,-15613.5
1191,5,3,7,4117.5,-15613.5
1192,5,3,8,4750.4,-15613.5
1193,5,3,9,5383.3,-15613.5
1194,5,3,10,6016.2,-15613.5
1195,5,3,11,6649.1,-15613.5
1196,5,3,12,7282,-15613.5
1197,5,3,13,7914.9,-15613.5
1198,5,3,14,8547.8,-15613.5
1199,5,3,15,9180.7,-15613.5
1200,5,3,16,9813.6,-15613.5
1201,5,3,17,10446.5,-15613.5
1202,5,3,18,11079.4,-15613.5
1203,5,3,19,11712.3,-15613.5
1204,5,3,20,12345.2,-15613.5
1205,5,3,21,12978.1,-15613.5
1206,5,3,22,13611,-15613.5
1207,5,3,23,14243.9,-15613.5
1208,5,3,24,14876.8,-15613.5
1209,5,3,25,15509.7,-15613.5
1210,5,3,26,16142.6,-15613.5
1211,5,3,27,16775.5,-15613.5
1212,5,3,28,17408.4,-15613.5
1213,5,3,29,18041.3,-15613.5
1214,5,3,30,18674.2,-15613.5
1215,5,3,31,19307.1,-15613.5
1216,5,3,32,19940,-15613.5
1217,5,3,33,20572.9,-15613.5
1218,5,3,34,21205.8,-15613.5
1219,5,3,35,21838.7,-15613.5
1220,5,3,36,22471.6,-15613.5
1221,5,3,37,23104.5,-15613.5
1222,5,4,1,320.3,-15892.5
1223,5,4,2,953.2,-15892.5
1224,5,4,3,1586.1,-15892.5
1225,5,4,4,2219,-15892.5
1226,5,4,5,2851.9,-15892.5
1227,5,4,6,3484.8,-15892.5
1228,5,4,7,4117.7,-15892.5
1229,5,4,8,4750.6,-15892.5
1230,5,4,9,5383.5,-15892.5
1231,5,4,10,6016.4,-15892.5
1232,5,4,11,6649.3,-15892.5
1233,5,4,12,7282.2,-15892.5
1234,5,4,13,7915.1,-15892.5
1235,5,4,14,8548,-15892.5
1236,5,4,15,9180.9,-15892.5
1237,5,4,16,9813.8,-15892.5
1238,5,4,17,10446.7,-15892.5
1239,5,4,18,11079.6,-15892.5
1240,5,4,19,11712.5,-15892.5
1241,5,4,20,12345.4,-15892.5
1242,5,4,21,12978.3,-15892.5
1243,5,4,22,13611.2,-15892.5
1244,5,4,23,14244.1,-15892.5
1245,5,4,24,14877,-15892.5
1246,5,4,25,15509.9,-15892.5
1247,5,4,26,16142.8,-15892.5
1248,5,4,27,16775.7,-15892.5
1249,5,4,28,17408.6,-15892.5
1250,5,4,29,18041.5,-15892.5
1251,5,4,30,18674.4,-15892.5
1252,5,4,31,19307.3,-15892.5
1253,5,4,32,19940.2,-15892.5
1254,5,4,33,20573.1,-15892.5
1255,5,4,34,21206,-15892.5
1256,5,4,35,21838.9,-15892.5
1257,5,4,36,22471.8,-15892.5
1258,5,4,37,23104.7,-15892.5
1259,5,5,1,320.5,-16171.5
1260,5,5,2,953.4,-16171.5
1261,5,5,3,1586.3,-16171.5
1262,5,5,4,2219.2,-16171.5
1263,5,5,5,2852.1,-16171.5
1264,5,5,6,3485,-16171.5
1265,5,5,7,4117.9,-16171.5
1266,5,5,8,4750.8,-16171.5
1267,5,5,9,5383.7,-16171.5
1268,5,5,10,6016.6,-16171.5
1269,5,5,11,6649.5,-16171.5
1270,5,5,12,7282.4,-16171.5
1271,5,5,13,7915.3,-16171.5
1272,5,5,14,8548.2,-16171.5
1273,5,5,15,9181.1,-16171.5
1274,5,5,16,9814,-16171.5
1275,5,5,17,10446.9,-16171.5
1276,5,5,18,11079.8,-16171.5
1277,5,5,19,11712.7,-16171.5
1278,5,5,20,12345.6,-16171.5
1279,5,5,21,12978.5,-16171.5
1280,5,5,22,13611.4,-16171.5
1281,5,5,23,14244.3,-16171.5
1282,5,5,24,14877.2,-16171.5
1283,5,5,25,15510.1,-16171.5
1284,5,5,26,16143,-16171.5
1285,5,5,27,16775.9,-16171.5
1286,5,5,28,17408.8,-16171.5
1287,5,5,29,18041.7,-16171.5
1288,5,5,30,18674.6,-16171.5
1289,5,5,31,19307.5,-16171.5
1290,5,5,32,19940.4,-16171.5
1291,5,5,33,20573.3,-16171.5
1292,5,5,34,21206.2,-16171.5
1293,5,5,35,21839.1,-16171.5
1294,5,5,36,22472,-16171.5
1295,5,5,37,23104.9,-16171.5
1296,5,6,1,320.7,-16450.5
1297,5,6,2,953.6,-16450.5
1298,5,6,3,1586.5,-16450.5
1299,5,6,4,2219.4,-16450.5
1300,5,6,5,2852.3,-16450.5
1301,5,6,6,3485.2,-16450.5
1302,5,6,7,4118.1,-16450.5
1303,5,6,8,4751,-16450.5
1304,5,6,9,5383.9,-16450.5
1305,5,6,10,6016.8,-16450.5
1306,5,6,11,6649.7,-16450.5
1307,5,6,12,7282.6,-16450.5
1308,5,6,13,7915.5,-16450.5
1309,5,6,14,8548.4,-16450.5
1310,5,6,15,9181.3,-16450.5
1311,5,6,16,9814.2,-16450.5
1312,5,6,17,10447.1,-16450.5
1313,5,6,18,11080,-16450.5
1314,5,6,19,11712.9,-16450.5
1315,5,6,20,12345.8,-16450.5
1316,5,6,21,12978.7,-16450.5
1317,5,6,22,13611.6,-16450.5
1318,5,6,23,14244.5,-16450.5
1319,5,6,24,14877.4,-16450.5
1320,5,6,25,15510.3,-16450.5
1321,5,6,26,16143.2,-16450.5
1322,5,6,27,16776.1,-16450.5
1323,5,6,28,17409,-16450.5
1324,5,6,29,18041.9,-16450.5
1325,5,6,30,18674.8,-16450.5
1326,5,6,31,19307.7,-16450.5
1327,5,6,32,19940.6,-16450.5
1328,5,6,33,20573.5,-16450.5
1329,5,6,34,21206.4,-16450.5
1330,5,6,35,21839.3,-16450.5
1331,5,6,36,22472.2,-16450.5
1332,5,6,37,23105.1,-16450.5
1333,6,1,1,329,-17443.5
1334,6,1,2,961.9,-17443.5
1335,6,1,3,1594.8,-17443.5
1336,6,1,4,2227.7,-17443.5
1337,6,1,5,2860.6,-17443.5
1338,6,1,6,3493.5,-17443.5
1339,6,1,7,4126.4,-17443.5
1340,6,1,8,4759.3,-17443.5
1341,6,1,9,5392.2,-17443.5
1342,6,1,10,6025.1,-17443.5
1343,6,1,11,6658,-17443.5
1344,6,1,12,7290.9,-17443.5
1345,6,1,13,7923.8,-17443.5
1346,6,1,14,8556.7,-17443.5
1347,6,1,15,9189.6,-17443.5
1348,6,1,16,9822.5,-17443.5
1349,6,1,17,10455.4,-17443.5
1350,6,1,18,11088.3,-17443.5
1351,6,1,19,11721.2,-17443.5
1352,6,1,20,12354.1,-17443.5
1353,6,1,21,12987,-17443.5
1354,6,1,22,13619.9,-17443.5
1355,6,1,23,14252.8,-17443.5
1356,6,1,24,14885.7,-17443.5
1357,6,1,25,15518.6,-17443.5
1358,6,1,26,16151.5,-17443.5
1359,6,1,27,16784.4,-17443.5
1360,6,1,28,17417.3,-17443.5
1361,6,1,29,18050.2,-17443.5
1362,6,1,30,18683.1,-17443.5
1363,6,1,31,19316,-17443.5
1364,6,1,32,19948.9,-17443.5
1365,6,1,33,20581.8,-17443.5
1366,6,1,34,21214.7,-17443.5
1367,6,1,35,21847.6,-17443.5
1368,6,1,36,22480.5,-17443.5
1369,6,1,37,23113.4,-17443.5
1370,6,2,1,329.2,-17722.5
1371,6,2,2,962.1,-17722.5
1372,6,2,3,1595,-17722.5
1373,6,2,4,2227.9,-17722.5
1374,6,2,5,2860.8,-17722.5
1375,6,2,6,3493.7,-17722.5
1376,6,2,7,4126.6,-17722.5
1377,6,2,8,4759.5,-17722.5
1378,6,2,9,5392.4,-17722.5
1379,6,2,10,6025.3,-17722.5
1380,6,2,11,6658.2,-17722.5
1381,6,2,12,7291.1,-17722.5
1382,6,2,13,7924,-17722.5
1383,6,2,14,8556.9,-17722.5
1384,6,2,15,9189.8,-17722.5
1385,6,2,16,9822.7,-17722.5
1386,6,2,17,10455.6,-17722.5
1387,6,2,18,11088.5,-17722.5
1388,6,2,19,11721.4,-17722.5
1389,6,2,20,12354.3,-17722.5
1390,6,2,21,12987.2,-17722.5
1391,6,2,22,13620.1,-17722.5
1392,6,2,23,14253,-17722.5
1393,6,2,24,14885.9,-17722.5
1394,6,2,25,15518.8,-17722.5
1395,6,2,26,16151.7,-17722.5
1396,6,2,27,16784.6,-17722.5
1397,6,2,28,17417.5,-17722.5
1398,6,2,29,18050.4,-17722.5
1399,6,2,30,18683.3,-17722.5
1400,6,2,31,19316.2,-17722.5
1401,6,2,32,19949.1,-17722.5
1402,6,2,33,20582,-17722.5
1403,6,2,34,21214.9,-17722.5
1404,6,2,35,21847.8,-17722.5
1405,6,2,36,22480.7,-17722.5
1406,6,2,37,23113.6,-17722.5
1407,6,3,1,329.4,-18001.5
1408,6,3,2,962.3,-18001.5
1409,6,3,3,1595.2,-18001.5
1410,6,3,4,2228.1,-18001.5
1411,6,3,5,2861,-18001.5
1412,6,3,6,3493.9,-18001.5
1413,6,3,7,4126.8,-18001.5
1414,6,3,8,4759.7,-18001.5
1415,6,3,9,5392.6,-18001.5
1416,6,3,10,6025.5,-18001.5
1417,6,3,11,6658.4,-18001.5
1418,6,3,12,7291.3,-18001.5
1419,6,3,13,7924.2,-18001.5
1420,6,3,14,8557.1,-18001.5
1421,6,3,15,9190,-18001.5
1422,6,3,16,9822.9,-18001.5
1423,6,3,17,10455.8,-18001.5
1424,6,3,18,11088.7,-18001.5
1425,6,3,19,11721.6,-18001.5
1426,6,3,20,12354.5,-18001.5
1427,6,3,21,12987.4,-18001.5
1428,6,3,22,13620.3,-18001.5
1429,6,3,23,14253.2,-18001.5
1430,6,3,24,14886.1,-18001.5
1431,6,3,25,15519,-18001.5
1432,6,3,26,16151.9,-18001.5
1433,6,3,27,16784.8,-18001.5
1434,6,3,28,17417.7,-18001.5
1435,6,3,29,18050.6,-18001.5
1436,6,3,30,18683.5,-18001.5
1437,6,3,31,19316.4,-18001.5
1438,6,3,32,19949.3,-18001.5
1439,6,3,33,20582.2,-18001.5
1440,6,3,34,21215.1,-18001.5
1441,6,3,35,21848,-18001.5
1442,6,3,36,22480.9,-18001.5
1443,6,3,37,23113.8,-18001.5
1444,6,4,1,329.6,-18280.5
1445,6,4,2,962.5,-18280.5
1446,6,4,3,1595.4,-18280.5
1447,6,4,4,2228.3,-18280.5
1448,6,4,5,2861.2,-18280.5
1449,6,4,6,3494.1,-18280.5
1450,6,4,7,4127,-18280.5
1451,6,4,8,4759.9,-18280.5
1452,6,4,9,5392.8,-18280.5
1453,6,4,10,6025.7,-18280.5
1454,6,4,11,6658.6,-18280.5
1455,6,4,12,7291.5,-18280.5
1456,6,4,13,7924.4,-18280.5
1457,6,4,14,8557.3,-18280.5
1458,6,4,15,9190.2,-18280.5
1459,6,4,16,9823.1,-18280.5
1460,6,4,17,10456,-18280.5
1461,6,4,18,11088.9,-18280.5
1462,6,4,19,11721.8,-18280.5
1463,6,4,20,12354.7,-18280.5
1464,6,4,21,12987.6,-18280.5
1465,6,4,22,13620.5,-18280.5
1466,6,4,23,14253.4,-18280.5
1467,6,4,24,14886.3,-18280.5
1468,6,4,25,15519.2,-18280.5
1469,6,4,26,16152.1,-18280.5
1470,6,4,27,16785,-18280.5
1471,6,4,28,17417.9,-18280.5
1472,6,4,29,18050.8,-18280.5
1473,6,4,30,18683.7,-18280.5
